Transaction ID,Sender Account,Receiver Account,Amount (INR),Risk Score,Is Flagged,Status,Timestamp,Location,Device Info,Remark
TXN_20260721_03526_52cd74,ACC50081547,ACC40593754,19654.51,15.0,False,completed,2026-07-21T21:38:14.498041,"Delhi, IN",OnePlus 12,Invoice settlement
TXN_20260721_04253_e2cd17,ACC43467724,ACC_RING_B,43667.35,9.0,False,completed,2026-07-21T21:31:25.279397,"Delhi, IN",Windows 11 (Edge 128),Rent transfer
TXN_20260721_01058_001bd7,ACC1004,ACC40593754,28628.78,15.0,False,completed,2026-07-21T21:29:41.347696,"Chennai, IN",iPhone 16 Pro Max,Rent transfer
TXN_20260721_02966_2cec63,ACC43907404,ACC39727090,19304.76,11.0,False,completed,2026-07-21T21:25:08.895086,"Bangalore, IN",iPhone 16 Pro Max,Consulting fee
TXN_20260721_03773_c12356,ACC39727090,ACC91181015,44419.86,19.0,False,completed,2026-07-21T21:07:21.967087,"Bangalore, IN",iPhone 16 Pro Max,Grocery purchase
TXN_20260721_02983_349e67,ACC15211290,ACC1001,19112.99,9.0,False,completed,2026-07-21T20:56:39.216454,"Bangalore, IN",Pixel 9 Pro,Software subscription
TXN_20260721_04217_02c6ba,ACC1003,ACC92107699,15042.5,14.0,False,completed,2026-07-21T20:52:16.061448,"Pune, IN",OnePlus 12,Software subscription
TXN_20260721_03762_7362f2,ACC1004,ACC_RING_A,20278.87,25.0,False,completed,2026-07-21T20:44:39.941131,"Bangalore, IN",iPad Pro (Safari),Rent transfer
TXN_20260721_01719_cb9539,ACC1003,ACC_RING_B,38434.12,8.0,False,completed,2026-07-21T20:42:01.758228,"Chennai, IN",Windows 11 (Edge 128),Software subscription
TXN_20260721_03591_16d3a7,ACC25189145,ACC75385116,592.92,19.0,False,completed,2026-07-21T20:37:55.297710,"Bangalore, IN",MacBook Pro (Chrome 128),Software subscription
TXN_20260721_04632_8299cd,ACC64246741,ACC15373430,30958.81,9.0,False,completed,2026-07-21T20:24:42.146300,"Jaipur, IN",OnePlus 12,Vendor payment
TXN_20260721_05199_715bfc,ACC40593754,ACC66777666,1453.35,7.0,False,completed,2026-07-21T20:18:07.369697,"Ahmedabad, IN",Samsung Galaxy S24 Ultra,Software subscription
TXN_20260721_02585_4c9c2a,ACC1002,ACC10897161,36530.42,7.0,False,completed,2026-07-21T19:52:27.819731,"Jaipur, IN",OnePlus 12,Urgent remittance
TXN_20260721_03923_12e009,ACC10897161,ACC_RING_A,26883.96,9.0,False,completed,2026-07-21T19:46:59.767238,"Ahmedabad, IN",OnePlus 12,Online payment
TXN_20260721_02402_a25aff,ACC75311120,ACC92107699,38383.88,23.0,False,completed,2026-07-21T19:44:58.861134,"Kolkata, IN",iPad Pro (Safari),Software subscription
TXN_20260721_04023_dd535e,ACC20858654,ACC92107699,25584.84,7.0,False,completed,2026-07-21T19:39:27.005242,"Hyderabad, IN",OnePlus 12,Utility bill
TXN_20260721_04185_c49260,ACC_RING_C,ACC86445636,12986.83,16.0,False,completed,2026-07-21T19:11:59.586412,"Chennai, IN",Windows 11 (Edge 128),P2P transfer
TXN_20260721_01430_59fa67,ACC39727090,ACC20858654,41139.22,7.0,False,completed,2026-07-21T19:00:44.424976,"Pune, IN",OnePlus 12,Grocery purchase
TXN_20260721_01955_4e0a69,ACC43907404,ACC10897161,29177.28,13.0,False,completed,2026-07-21T18:48:57.540458,"Hyderabad, IN",iPad Pro (Safari),Online payment
TXN_20260721_04203_90cda5,ACC59760987,ACC39727090,30570.51,5.0,False,completed,2026-07-21T18:48:19.857444,"Pune, IN",OnePlus 12,Consulting fee
TXN_20260721_00185_1d997b,ACC_RING_C,ACC10897161,11697.71,6.0,False,completed,2026-07-21T18:32:40.056424,"Kolkata, IN",OnePlus 12,Rent transfer
TXN_20260721_04177_41f0ab,ACC66777666,ACC_RING_A,31346.97,17.0,False,completed,2026-07-21T18:26:35.213674,"Hyderabad, IN",Samsung Galaxy S24 Ultra,Software subscription
TXN_20260721_02786_5ad4b5,ACC92107699,ACC75385116,27090.79,27.0,False,completed,2026-07-21T17:50:54.229276,"Jaipur, IN",iPhone 16 Pro Max,Urgent remittance
TXN_20260721_02805_517d6d,ACC70103438,ACC1003,24828.03,12.0,False,completed,2026-07-21T17:38:46.721700,"Pune, IN",OnePlus 12,Utility bill
TXN_20260721_05004_c6c3fc,ACC36297523,ACC92107699,8785.88,28.0,False,completed,2026-07-21T17:25:07.461871,"Jaipur, IN",iPhone 16 Pro Max,Grocery purchase
TXN_20260721_03272_21424f,ACC91181015,ACC75385116,15465.48,5.0,False,completed,2026-07-21T17:13:50.055616,"Pune, IN",Samsung Galaxy S24 Ultra,Vendor payment
TXN_20260721_00117_a16722,ACC1002,ACC72717142,35476.47,10.0,False,completed,2026-07-21T17:13:14.807098,"Chennai, IN",iPad Pro (Safari),Vendor payment
TXN_20260721_02425_c115f0,ACC70103438,ACC75385116,31299.08,9.0,False,completed,2026-07-21T17:10:18.541003,"Mumbai, IN",iPad Pro (Safari),Online payment
TXN_20260721_01142_18c6df,ACC57029336,ACC97828025,44602.02,23.0,False,completed,2026-07-21T16:46:12.111015,"Chennai, IN",OnePlus 12,Online payment
TXN_20260721_02758_39e144,ACC_RING_C,ACC61076366,41294.09,19.0,False,completed,2026-07-21T16:44:13.604163,"Pune, IN",Pixel 9 Pro,Rent transfer
TXN_20260721_04625_1c8410,ACC10897161,ACC86445636,20768.68,17.0,False,completed,2026-07-21T16:28:59.698980,"Mumbai, IN",OnePlus 12,Rent transfer
TXN_20260721_00714_81a502,ACC_RING_B,ACC43249524,6546.76,19.0,False,completed,2026-07-21T16:26:36.516740,"Ahmedabad, IN",iPad Pro (Safari),Online payment
TXN_20260721_02653_86e413,ACC59760987,ACC39727090,9841.96,28.0,False,completed,2026-07-21T16:10:28.079140,"Bangalore, IN",Samsung Galaxy S24 Ultra,Online payment
TXN_20260721_04517_bb3a67,ACC59760987,ACC92107699,2896.69,7.0,False,completed,2026-07-21T16:05:36.306594,"Hyderabad, IN",Samsung Galaxy S24 Ultra,Software subscription
TXN_20260721_01111_0869cb,ACC43907404,ACC1003,622.54,25.0,False,completed,2026-07-21T15:56:16.091524,"Bangalore, IN",MacBook Pro (Chrome 128),P2P transfer
TXN_20260721_01258_bcaf6d,ACC66777666,ACC72717142,27912.63,25.0,False,completed,2026-07-21T15:43:39.891580,"Chennai, IN",Samsung Galaxy S24 Ultra,Grocery purchase
TXN_20260721_01077_1748be,ACC97828025,ACC43907404,10022.04,10.0,False,completed,2026-07-21T15:19:19.754017,"Kolkata, IN",MacBook Pro (Chrome 128),Grocery purchase
TXN_20260721_01010_27cf30,ACC1004,ACC16314613,42684.31,19.0,False,completed,2026-07-21T14:57:55.201987,"Bangalore, IN",iPhone 16 Pro Max,Grocery purchase
TXN_20260721_05193_a535ba,ACC50081547,ACC91181015,41714.79,11.0,False,completed,2026-07-21T14:56:20.249172,"Delhi, IN",iPad Pro (Safari),Urgent remittance
TXN_20260721_00255_d34a48,ACC59760987,ACC16314613,40361.78,24.0,False,completed,2026-07-21T14:55:27.674007,"Chennai, IN",OnePlus 12,Software subscription
TXN_20260721_00458_69ef22,ACC72717142,ACC25189145,27450.88,5.0,False,completed,2026-07-21T14:50:49.919700,"Kolkata, IN",Pixel 9 Pro,Vendor payment
TXN_20260721_00285_70c0a8,ACC1001,ACC25189145,22269.49,20.0,False,completed,2026-07-21T14:33:15.123136,"Bangalore, IN",OnePlus 12,Urgent remittance
TXN_20260721_04468_db9ba2,ACC1004,ACC1002,10977.91,22.0,False,completed,2026-07-21T14:25:20.091826,"Chennai, IN",Samsung Galaxy S24 Ultra,Online payment
TXN_20260721_04628_8b09dc,ACC_RING_C,ACC16314613,10629.38,18.0,False,completed,2026-07-21T14:17:28.383912,"Hyderabad, IN",iPad Pro (Safari),Grocery purchase
TXN_20260721_04522_7c55df,ACC75385116,ACC66777666,2334.48,7.0,False,completed,2026-07-21T13:54:38.032110,"Ahmedabad, IN",OnePlus 12,Software subscription
TXN_20260721_04432_06f7f9,ACC1003,ACC86445636,26747.65,16.0,False,completed,2026-07-21T13:42:34.798440,"Jaipur, IN",OnePlus 12,Consulting fee
TXN_20260721_03062_6cd704,ACC10897161,ACC75385116,41051.77,11.0,False,completed,2026-07-21T13:34:42.175055,"Delhi, IN",MacBook Pro (Chrome 128),Software subscription
TXN_20260721_00920_9ae3e7,ACC1002,ACC74473089,140848.0,70.0,True,completed,2026-07-21T13:10:55.776949,"Kolkata, IN",MacBook Pro (Chrome 128),Grocery purchase
TXN_20260721_01023_cd53b7,ACC10897161,ACC65809811,25802.07,18.0,False,completed,2026-07-21T13:09:00.863376,"Delhi, IN",OnePlus 12,Vendor payment
TXN_20260721_02412_adb814,ACC1001,ACC39727090,29520.74,21.0,False,completed,2026-07-21T12:59:44.545308,"Bangalore, IN",OnePlus 12,Urgent remittance
TXN_20260721_03470_d9892b,ACC40593754,ACC16314613,17222.06,8.0,False,completed,2026-07-21T12:58:32.540149,"Mumbai, IN",Samsung Galaxy S24 Ultra,Grocery purchase
TXN_20260721_03355_031d6f,ACC50081547,ACC36297523,38067.48,8.0,False,completed,2026-07-21T12:50:13.599896,"Delhi, IN",Windows 11 (Edge 128),Consulting fee
TXN_20260721_03072_3b30a3,ACC11706152,ACC75311120,15749.68,17.0,False,completed,2026-07-21T12:42:55.377049,"Pune, IN",Pixel 9 Pro,P2P transfer
TXN_20260721_03344_ee32a6,ACC91181015,ACC20858654,4028.86,23.0,False,completed,2026-07-21T12:04:55.432215,"Bangalore, IN",OnePlus 12,Online payment
TXN_20260721_01364_ad0379,ACC50081547,ACC1004,33618.37,18.0,False,completed,2026-07-21T11:56:07.650761,"Pune, IN",Pixel 9 Pro,Utility bill
TXN_20260721_03176_b567be,ACC11706152,ACC36297523,15284.63,24.0,False,completed,2026-07-21T11:53:34.579273,"Kolkata, IN",Pixel 9 Pro,Invoice settlement
TXN_20260721_02347_6524b5,ACC1002,ACC43907404,23074.05,18.0,False,completed,2026-07-21T11:50:52.251497,"Pune, IN",iPad Pro (Safari),Rent transfer
TXN_20260721_05021_96f1ca,ACC75311120,ACC70103438,6324.63,25.0,False,completed,2026-07-21T11:32:20.101642,"Kolkata, IN",Pixel 9 Pro,Consulting fee
TXN_20260721_01939_703320,ACC_RING_A,ACC82456100,17101.39,24.0,False,completed,2026-07-21T11:24:46.513293,"Jaipur, IN",OnePlus 12,Consulting fee
TXN_20260721_00440_239102,ACC10897161,ACC91181015,244172.0,94.0,True,completed,2026-07-21T11:12:02.304943,"Bangalore, IN",iPad Pro (Safari),Online payment
TXN_20260721_04781_e8a4f4,ACC65809811,ACC66777666,8294.02,13.0,False,completed,2026-07-21T11:03:02.425135,"Kolkata, IN",Windows 11 (Edge 128),Software subscription
TXN_20260721_03423_2c92b4,ACC40593754,ACC43467724,34902.08,5.0,False,completed,2026-07-21T10:42:02.114021,"Hyderabad, IN",Windows 11 (Edge 128),Urgent remittance
TXN_20260721_01107_1ee017,ACC15211290,ACC75311120,7282.42,23.0,False,completed,2026-07-21T10:39:23.983686,"Ahmedabad, IN",OnePlus 12,Software subscription
TXN_20260721_03738_0649ce,ACC_RING_A,ACC64246741,28654.84,20.0,False,completed,2026-07-21T10:37:00.633810,"Mumbai, IN",MacBook Pro (Chrome 128),P2P transfer
TXN_20260721_01080_05b350,ACC40593754,ACC43907404,247131.0,76.0,True,completed,2026-07-21T10:32:58.472242,"Bangalore, IN",Pixel 9 Pro,Vendor payment
TXN_20260721_03743_d5bc73,ACC15373430,ACC92107699,9328.24,25.0,False,completed,2026-07-21T10:30:30.490232,"Pune, IN",OnePlus 12,Utility bill
TXN_20260721_03478_2bfa42,ACC_RING_C,ACC43907404,14964.26,24.0,False,completed,2026-07-21T10:22:45.534492,"Hyderabad, IN",Pixel 9 Pro,Utility bill
TXN_20260721_00436_6a7799,ACC43907404,ACC1002,22805.3,22.0,False,completed,2026-07-21T10:14:45.351335,"Hyderabad, IN",Samsung Galaxy S24 Ultra,Software subscription
TXN_20260721_01974_3c3d08,ACC1003,ACC86445636,493.86,14.0,False,completed,2026-07-21T10:13:49.273674,"Hyderabad, IN",Windows 11 (Edge 128),P2P transfer
TXN_20260721_00068_bd51d7,ACC11706152,ACC15211290,44180.36,20.0,False,completed,2026-07-21T10:09:06.861736,"Ahmedabad, IN",Samsung Galaxy S24 Ultra,Rent transfer
TXN_20260721_04818_ed7db5,ACC_RING_C,ACC20858654,20501.44,6.0,False,completed,2026-07-21T09:41:32.576525,"Ahmedabad, IN",Windows 11 (Edge 128),P2P transfer
TXN_20260721_02022_dbcefd,ACC70103438,ACC40593754,1116.88,16.0,False,completed,2026-07-21T09:28:59.715794,"Ahmedabad, IN",Pixel 9 Pro,Online payment
TXN_20260721_02606_9b84c2,ACC1003,ACC91181015,26554.6,20.0,False,completed,2026-07-21T09:26:39.351514,"Jaipur, IN",OnePlus 12,Utility bill
TXN_20260721_00690_7fc861,ACC65809811,ACC25189145,25798.05,20.0,False,completed,2026-07-21T09:05:36.327640,"Hyderabad, IN",Pixel 9 Pro,Utility bill
TXN_20260721_02416_ad05a3,ACC64246741,ACC43467724,34404.02,8.0,False,completed,2026-07-21T09:04:20.809366,"Pune, IN",OnePlus 12,Grocery purchase
TXN_20260721_00612_8feeeb,ACC50081547,ACC72717142,9048.45,14.0,False,completed,2026-07-21T09:01:26.618934,"Mumbai, IN",iPad Pro (Safari),Rent transfer
TXN_20260721_02944_633c42,ACC1004,ACC20858654,39317.0,18.0,False,completed,2026-07-21T08:56:44.176246,"Pune, IN",Samsung Galaxy S24 Ultra,P2P transfer
TXN_20260721_03061_81aac4,ACC20858654,ACC40593754,3124.89,19.0,False,completed,2026-07-21T08:48:19.053057,"Jaipur, IN",Pixel 9 Pro,Urgent remittance
TXN_20260721_01996_1a286d,ACC72717142,ACC92107699,31277.59,27.0,False,completed,2026-07-21T08:43:47.107185,"Bangalore, IN",iPad Pro (Safari),Consulting fee
TXN_20260721_03709_4fc436,ACC82456100,ACC39727090,24947.71,12.0,False,completed,2026-07-21T08:42:19.503382,"Bangalore, IN",Pixel 9 Pro,Online payment
TXN_20260721_02920_775b1b,ACC75385116,ACC82456100,88651.0,87.0,True,completed,2026-07-21T08:38:53.722133,"Ahmedabad, IN",Samsung Galaxy S24 Ultra,Consulting fee
TXN_20260721_00873_f9731f,ACC92107699,ACC64246741,31883.1,20.0,False,completed,2026-07-21T08:26:58.711696,"Chennai, IN",Pixel 9 Pro,Grocery purchase
TXN_20260721_02851_222468,ACC43249524,ACC1004,34031.94,17.0,False,completed,2026-07-21T08:23:08.466432,"Ahmedabad, IN",OnePlus 12,P2P transfer
TXN_20260721_03339_fc5d5e,ACC39727090,ACC86445636,6729.08,7.0,False,completed,2026-07-21T08:17:37.322230,"Mumbai, IN",MacBook Pro (Chrome 128),P2P transfer
TXN_20260721_03290_ef150b,ACC10897161,ACC92107699,44735.57,17.0,False,completed,2026-07-21T08:12:40.050141,"Hyderabad, IN",Windows 11 (Edge 128),P2P transfer
TXN_20260721_05195_4ed7a5,ACC_RING_C,ACC43249524,37509.1,10.0,False,completed,2026-07-21T08:02:17.415067,"Kolkata, IN",Pixel 9 Pro,Grocery purchase
TXN_20260721_04591_3e1e47,ACC75311120,ACC75385116,39251.07,25.0,False,completed,2026-07-21T07:53:43.337027,"Ahmedabad, IN",OnePlus 12,Utility bill
TXN_20260721_01773_1c7adb,ACC66777666,ACC15211290,39422.22,20.0,False,completed,2026-07-21T07:50:02.128234,"Delhi, IN",Windows 11 (Edge 128),Rent transfer
TXN_20260721_01860_434559,ACC82456100,ACC59760987,11322.55,11.0,False,completed,2026-07-21T07:46:28.838805,"Ahmedabad, IN",Samsung Galaxy S24 Ultra,Urgent remittance
TXN_20260721_04964_43e0a1,ACC_RING_A,ACC20858654,4909.07,22.0,False,completed,2026-07-21T07:23:04.830703,"Bangalore, IN",iPad Pro (Safari),Utility bill
TXN_20260721_04448_cf9713,ACC15211290,ACC20858654,36589.6,11.0,False,completed,2026-07-21T07:18:36.284270,"Mumbai, IN",Windows 11 (Edge 128),P2P transfer
TXN_20260721_00772_187f6c,ACC25189145,ACC97828025,9345.53,9.0,False,completed,2026-07-21T07:15:17.825286,"Ahmedabad, IN",iPhone 16 Pro Max,P2P transfer
TXN_20260721_00098_f0ab62,ACC91181015,ACC59760987,15112.6,23.0,False,completed,2026-07-21T07:01:31.232273,"Kolkata, IN",MacBook Pro (Chrome 128),Invoice settlement
TXN_20260721_03479_73c6ff,ACC61076366,ACC64246741,342.13,25.0,False,completed,2026-07-21T06:46:52.859955,"Chennai, IN",MacBook Pro (Chrome 128),Online payment
TXN_20260721_04472_eb797c,ACC61076366,ACC57029336,17344.15,27.0,False,completed,2026-07-21T06:41:52.175441,"Hyderabad, IN",Samsung Galaxy S24 Ultra,Urgent remittance
TXN_20260721_04031_b487b9,ACC39727090,ACC_RING_A,19049.58,13.0,False,completed,2026-07-21T06:29:56.546997,"Delhi, IN",OnePlus 12,Software subscription
TXN_20260721_03925_fa94d9,ACC20858654,ACC64246741,2880.54,8.0,False,completed,2026-07-21T06:11:57.169322,"Hyderabad, IN",iPhone 16 Pro Max,Invoice settlement
TXN_20260721_04885_8e5ee5,ACC92107699,ACC15211290,11854.41,19.0,False,completed,2026-07-21T06:08:37.498337,"Mumbai, IN",Pixel 9 Pro,Urgent remittance
TXN_20260721_01661_437963,ACC86445636,ACC15373430,5489.61,11.0,False,completed,2026-07-21T06:01:25.815469,"Ahmedabad, IN",Windows 11 (Edge 128),Urgent remittance
TXN_20260721_00826_959639,ACC97828025,ACC1003,6515.44,27.0,False,completed,2026-07-21T05:54:21.958566,"Jaipur, IN",Pixel 9 Pro,Consulting fee
TXN_20260721_00738_bbc588,ACC82456100,ACC97828025,35874.1,7.0,False,completed,2026-07-21T05:42:20.736470,"Ahmedabad, IN",iPad Pro (Safari),Online payment
TXN_20260721_00964_57006a,ACC_RING_B,ACC40593754,42820.57,12.0,False,completed,2026-07-21T05:39:27.648118,"Pune, IN",iPhone 16 Pro Max,Online payment
TXN_20260721_01946_5f6869,ACC_RING_A,ACC50081547,22268.82,9.0,False,completed,2026-07-21T05:25:09.875023,"Pune, IN",MacBook Pro (Chrome 128),Online payment
TXN_20260721_01078_d78f22,ACC1001,ACC64246741,15587.73,13.0,False,completed,2026-07-21T05:21:54.487496,"Ahmedabad, IN",Windows 11 (Edge 128),Urgent remittance
TXN_20260721_03353_80d04f,ACC57029336,ACC15373430,17981.76,11.0,False,completed,2026-07-21T05:15:52.031788,"Ahmedabad, IN",OnePlus 12,P2P transfer
TXN_20260721_02224_543277,ACC25189145,ACC59760987,13143.95,8.0,False,completed,2026-07-21T05:08:06.929084,"Chennai, IN",iPhone 16 Pro Max,Software subscription
TXN_20260721_01018_59dc0d,ACC15211290,ACC11706152,18329.87,9.0,False,completed,2026-07-21T05:01:37.384872,"Bangalore, IN",MacBook Pro (Chrome 128),Utility bill
TXN_20260721_00669_846038,ACC70103438,ACC_RING_C,11392.26,20.0,False,completed,2026-07-21T04:51:29.923673,"Pune, IN",Pixel 9 Pro,Urgent remittance
TXN_20260721_04293_306e55,ACC74473089,ACC43907404,28210.03,14.0,False,completed,2026-07-21T04:33:51.970532,"Jaipur, IN",iPhone 16 Pro Max,Software subscription
TXN_20260721_04534_f349da,ACC97828025,ACC11706152,9282.4,9.0,False,completed,2026-07-21T03:58:23.598099,"Hyderabad, IN",Windows 11 (Edge 128),Utility bill
TXN_20260721_01336_9cdd56,ACC57029336,ACC11706152,40205.9,17.0,False,completed,2026-07-21T03:48:19.078671,"Hyderabad, IN",OnePlus 12,Invoice settlement
TXN_20260721_02942_828922,ACC1003,ACC43249524,15455.06,19.0,False,completed,2026-07-21T03:27:40.142971,"Bangalore, IN",iPhone 16 Pro Max,Vendor payment
TXN_20260721_04544_8dad97,ACC72717142,ACC92107699,10576.43,27.0,False,completed,2026-07-21T03:23:46.752218,"Kolkata, IN",Pixel 9 Pro,Vendor payment
TXN_20260721_03659_73b20d,ACC25189145,ACC82456100,21932.85,14.0,False,completed,2026-07-21T03:04:39.416866,"Hyderabad, IN",iPhone 16 Pro Max,Rent transfer
TXN_20260721_04106_f49140,ACC50081547,ACC66777666,32809.04,24.0,False,completed,2026-07-21T03:01:37.574192,"Ahmedabad, IN",OnePlus 12,Urgent remittance
TXN_20260721_04718_0784bb,ACC1001,ACC_RING_C,35230.99,28.0,False,completed,2026-07-21T02:58:53.687564,"Pune, IN",iPhone 16 Pro Max,Software subscription
TXN_20260721_01764_96527b,ACC_RING_C,ACC82456100,5755.67,15.0,False,completed,2026-07-21T02:56:58.390357,"Bangalore, IN",Samsung Galaxy S24 Ultra,Vendor payment
TXN_20260721_03806_94dbab,ACC92107699,ACC66777666,24697.58,27.0,False,completed,2026-07-21T02:53:27.324496,"Kolkata, IN",iPhone 16 Pro Max,Rent transfer
TXN_20260721_01306_3395dc,ACC66777666,ACC1003,31795.04,11.0,False,completed,2026-07-21T02:17:02.707910,"Ahmedabad, IN",iPad Pro (Safari),Online payment
TXN_20260721_01277_189b7b,ACC39727090,ACC36297523,39337.53,10.0,False,completed,2026-07-21T02:17:01.322964,"Mumbai, IN",OnePlus 12,P2P transfer
TXN_20260721_00604_20a733,ACC59760987,ACC70103438,42631.92,6.0,False,completed,2026-07-21T02:14:41.314575,"Delhi, IN",OnePlus 12,Online payment
TXN_20260721_04820_1280b0,ACC43249524,ACC39727090,15366.52,16.0,False,completed,2026-07-21T02:12:41.277093,"Chennai, IN",Pixel 9 Pro,Vendor payment
TXN_20260721_03378_dc1ac6,ACC1001,ACC61076366,2161.08,20.0,False,completed,2026-07-21T02:01:41.292065,"Hyderabad, IN",Pixel 9 Pro,Rent transfer
TXN_20260721_00209_7afca2,ACC16314613,ACC_RING_B,27142.0,12.0,False,completed,2026-07-21T01:57:05.545750,"Chennai, IN",OnePlus 12,Urgent remittance
TXN_20260721_05114_38a363,ACC36297523,ACC20858654,42911.64,6.0,False,completed,2026-07-21T01:47:53.845398,"Delhi, IN",Samsung Galaxy S24 Ultra,Online payment
TXN_20260721_00108_778e3b,ACC65809811,ACC25189145,12488.86,21.0,False,completed,2026-07-21T01:40:57.538694,"Pune, IN",iPad Pro (Safari),Vendor payment
TXN_20260721_05054_70fb3a,ACC59760987,ACC36297523,11151.28,23.0,False,completed,2026-07-21T01:19:55.268538,"Jaipur, IN",Samsung Galaxy S24 Ultra,Urgent remittance
TXN_20260721_04934_7ca2f9,ACC75385116,ACC72717142,21557.48,12.0,False,completed,2026-07-21T01:05:07.296603,"Jaipur, IN",iPhone 16 Pro Max,Invoice settlement
TXN_20260721_00296_c734f6,ACC43467724,ACC43907404,19753.76,19.0,False,completed,2026-07-21T01:03:52.554975,"Ahmedabad, IN",Pixel 9 Pro,Utility bill
TXN_20260721_01000_28fb8e,ACC43249524,ACC43467724,232416.0,87.0,True,completed,2026-07-21T00:55:05.903305,"Mumbai, IN",Samsung Galaxy S24 Ultra,Grocery purchase
TXN_20260721_01143_604ba8,ACC75311120,ACC75385116,28195.26,21.0,False,completed,2026-07-21T00:41:15.523819,"Pune, IN",Windows 11 (Edge 128),Online payment
TXN_20260721_00134_c639b0,ACC_RING_B,ACC82456100,13570.78,27.0,False,completed,2026-07-21T00:16:56.937411,"Bangalore, IN",Samsung Galaxy S24 Ultra,Consulting fee
TXN_20260721_01636_457bc7,ACC91181015,ACC25189145,28914.29,14.0,False,completed,2026-07-21T00:14:40.911973,"Ahmedabad, IN",MacBook Pro (Chrome 128),Invoice settlement
TXN_20260721_04859_7f6f1c,ACC75311120,ACC61076366,37146.63,19.0,False,completed,2026-07-21T00:12:17.093556,"Ahmedabad, IN",MacBook Pro (Chrome 128),Utility bill
TXN_20260721_05177_68eba8,ACC86445636,ACC66777666,19609.21,8.0,False,completed,2026-07-21T00:08:02.785959,"Mumbai, IN",iPhone 16 Pro Max,Utility bill
TXN_20260720_03561_34aac2,ACC43907404,ACC50081547,44696.06,17.0,False,completed,2026-07-20T23:55:30.952511,"Kolkata, IN",Pixel 9 Pro,Utility bill
TXN_20260720_03395_484fd3,ACC61076366,ACC36297523,23081.68,12.0,False,completed,2026-07-20T23:55:24.392494,"Jaipur, IN",Pixel 9 Pro,Software subscription
TXN_20260720_00748_d6b8b1,ACC75311120,ACC36297523,26603.33,20.0,False,completed,2026-07-20T23:54:26.562233,"Hyderabad, IN",OnePlus 12,Utility bill
TXN_20260720_02769_7ae11c,ACC39727090,ACC_RING_B,44769.57,8.0,False,completed,2026-07-20T23:37:15.744946,"Hyderabad, IN",Windows 11 (Edge 128),P2P transfer
TXN_20260720_03066_6f27d8,ACC65809811,ACC_RING_A,28862.4,10.0,False,completed,2026-07-20T23:34:35.367450,"Ahmedabad, IN",Pixel 9 Pro,Rent transfer
TXN_20260720_04286_135e90,ACC91181015,ACC61076366,28279.46,11.0,False,completed,2026-07-20T23:27:50.607703,"Bangalore, IN",OnePlus 12,P2P transfer
TXN_20260720_04215_0d963c,ACC57224534,ACC10897161,39661.43,18.0,False,completed,2026-07-20T23:19:46.266757,"Pune, IN",Pixel 9 Pro,Invoice settlement
TXN_20260720_01732_9661fb,ACC43907404,ACC57029336,5018.34,19.0,False,completed,2026-07-20T23:19:32.204165,"Chennai, IN",Samsung Galaxy S24 Ultra,Utility bill
TXN_20260720_01106_664671,ACC1001,ACC97828025,37095.49,9.0,False,completed,2026-07-20T23:08:04.166755,"Mumbai, IN",Windows 11 (Edge 128),Consulting fee
TXN_20260720_04474_3fdb92,ACC82456100,ACC57029336,26103.72,26.0,False,completed,2026-07-20T22:32:21.653379,"Ahmedabad, IN",OnePlus 12,Consulting fee
TXN_20260720_03332_f14177,ACC59760987,ACC1001,34001.58,15.0,False,completed,2026-07-20T22:28:32.273135,"Mumbai, IN",Samsung Galaxy S24 Ultra,Consulting fee
TXN_20260720_04902_7cdf71,ACC43907404,ACC1004,19679.73,22.0,False,completed,2026-07-20T22:15:39.495292,"Ahmedabad, IN",OnePlus 12,P2P transfer
TXN_20260720_02998_b36594,ACC57224534,ACC43467724,7847.04,20.0,False,completed,2026-07-20T22:00:15.269708,"Kolkata, IN",iPhone 16 Pro Max,P2P transfer
TXN_20260720_01850_4143eb,ACC61076366,ACC25189145,36577.21,11.0,False,completed,2026-07-20T21:57:17.269018,"Bangalore, IN",Windows 11 (Edge 128),Rent transfer
TXN_20260720_04985_f966fd,ACC74473089,ACC70103438,452.16,8.0,False,completed,2026-07-20T21:26:59.950169,"Ahmedabad, IN",MacBook Pro (Chrome 128),Software subscription
TXN_20260720_01033_b62f4e,ACC43249524,ACC57029336,9903.98,22.0,False,completed,2026-07-20T21:17:41.118270,"Hyderabad, IN",OnePlus 12,Consulting fee
TXN_20260720_02086_80faf8,ACC11706152,ACC40593754,24922.65,22.0,False,completed,2026-07-20T21:13:11.748301,"Delhi, IN",MacBook Pro (Chrome 128),Software subscription
TXN_20260720_03618_161c28,ACC1004,ACC36297523,1320.9,15.0,False,completed,2026-07-20T21:00:56.688472,"Ahmedabad, IN",Samsung Galaxy S24 Ultra,P2P transfer
TXN_20260720_04925_32a5b3,ACC91181015,ACC66777666,38249.3,24.0,False,completed,2026-07-20T20:49:24.877921,"Delhi, IN",MacBook Pro (Chrome 128),Vendor payment
TXN_20260720_02060_8fe4f7,ACC1002,ACC_RING_A,3823.17,23.0,False,completed,2026-07-20T20:46:43.220672,"Pune, IN",Pixel 9 Pro,Online payment
TXN_20260720_01934_63f0f5,ACC20858654,ACC64246741,37104.46,25.0,False,completed,2026-07-20T20:39:25.948527,"Jaipur, IN",MacBook Pro (Chrome 128),Invoice settlement
